checkin_time,lead_time,lenght_of_stay,checkin_month,checkin_day,adult_count,child_count,origin,requested_category,asset,asset_type,business_segment,rate_type,returning_inhabitant,recurrence,libere_community,reservation_net_value,zona_roja_mes,Estacion_Estancia,Estacion_Reserva,estancia_en_festivo,estancia_en_finde,City,mes_checkin_numerico,reservation_checkin_month_diff,Reserva_Dia_Semana,status,fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,ciudad,codigo_ccaa
2023-01-02 15:00:00,2,5,January,Monday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,101.59,1,Winter,Winter,1,0,Donosti,1,1,Saturday,checked_out,2023-01-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,8","0,5","8,5",23:45,"15,0",03:10,30.0,"2,2","14,4",03:50,85.0,100.0,Varias,52.0,03:00,Donosti,ES-PV
2023-01-02 15:00:00,2,2,January,Monday,2,2,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,174.18,1,Winter,Winter,0,0,Donosti,1,1,Saturday,checked_out,2023-01-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,8","0,5","8,5",23:45,"15,0",03:10,30.0,"2,2","14,4",03:50,85.0,100.0,Varias,52.0,03:00,Donosti,ES-PV
2023-01-02 15:00:00,1,1,January,Monday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,74.24,0,Winter,Winter,0,0,Donosti,1,0,Sunday,checked_out,2023-01-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,8","0,5","8,5",23:45,"15,0",03:10,30.0,"2,2","14,4",03:50,85.0,100.0,Varias,52.0,03:00,Donosti,ES-PV
2023-01-02 15:00:00,1,1,January,Monday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,25.16,0,Winter,Winter,0,0,Donosti,1,0,Sunday,cancelled,2023-01-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,8","0,5","8,5",23:45,"15,0",03:10,30.0,"2,2","14,4",03:50,85.0,100.0,Varias,52.0,03:00,Donosti,ES-PV
2023-01-02 15:00:00,1,1,January,Monday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,21.07,0,Winter,Winter,0,0,Donosti,1,0,Sunday,cancelled,2023-01-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,8","0,5","8,5",23:45,"15,0",03:10,30.0,"2,2","14,4",03:50,85.0,100.0,Varias,52.0,03:00,Donosti,ES-PV
2023-01-02 15:00:00,0,1,January,Monday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,27.61,0,Winter,Winter,0,0,Donosti,1,0,Monday,checked_out,2023-01-02,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,8","0,5","8,5",23:45,"15,0",03:10,30.0,"2,2","14,4",03:50,85.0,100.0,Varias,52.0,03:00,Donosti,ES-PV
2023-01-03 13:13:00,0,2,January,Tuesday,1,3,telephone,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,2,no,123.73,0,Winter,Winter,0,0,Donosti,1,0,Tuesday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 13:15:00,1,5,January,Tuesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,3,no,106.68,0,Winter,Winter,1,1,Donosti,1,0,Monday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,172,3,January,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,54.55,1,Winter,Summer,0,0,Donosti,1,6,Friday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,172,3,January,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,2,no,54.55,1,Winter,Summer,0,0,Donosti,1,6,Friday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,35,1,January,Tuesday,3,1,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,121.24,1,Winter,Autumn,0,0,Donosti,1,2,Tuesday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,20,2,January,Tuesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,55.15,1,Winter,Winter,0,0,Donosti,1,1,Wednesday,cancelled,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,19,1,January,Tuesday,2,2,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,58.0,1,Winter,Winter,0,0,Donosti,1,1,Thursday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,12,1,January,Tuesday,2,1,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,46.95,1,Winter,Winter,0,0,Donosti,1,1,Thursday,cancelled,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,7,2,January,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,24.49,1,Winter,Winter,0,0,Donosti,1,1,Tuesday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,5,1,January,Tuesday,2,1,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,53.66,1,Winter,Winter,0,0,Donosti,1,1,Thursday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,1,2,January,Tuesday,1,3,telephone,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,2,no,83.82,0,Winter,Winter,0,0,Donosti,1,0,Monday,cancelled,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,0,7,January,Tuesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,139.99,0,Winter,Winter,1,1,Donosti,1,0,Tuesday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-03 15:00:00,0,1,January,Tuesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,91.73,0,Winter,Winter,0,0,Donosti,1,0,Tuesday,checked_out,2023-01-03,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"9,5","0,0","7,0",07:45,"12,0",13:30,19.0,"1,4","3,9",09:00,82.0,95.0,08:10,72.0,13:10,Donosti,ES-PV
2023-01-04 14:23:00,8,19,January,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,262.26,1,Winter,Winter,1,1,Donosti,1,1,Tuesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,4,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,274.53,1,Winter,Autumn,1,0,Donosti,1,4,Monday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,3,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,251.34,1,Winter,Autumn,1,0,Donosti,1,4,Monday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,1,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,204.99,1,Winter,Autumn,1,0,Donosti,1,4,Monday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,1,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,204.99,1,Winter,Autumn,1,0,Donosti,1,4,Monday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,2,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,70.9,1,Winter,Autumn,1,0,Donosti,1,4,Monday,cancelled,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,1,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,110.46,1,Winter,Autumn,1,0,Donosti,1,4,Monday,cancelled,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,1,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,110.46,1,Winter,Autumn,1,0,Donosti,1,4,Monday,cancelled,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,121,3,January,Wednesday,3,0,email,Hostel room,Koisi Hostel,hostel,Travel Group,Flexible,no,1,no,251.34,1,Winter,Autumn,1,0,Donosti,1,4,Monday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,51,6,January,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,18.75,1,Winter,Autumn,1,1,Donosti,1,2,Monday,cancelled,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,32,2,January,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,29.92,1,Winter,Winter,0,0,Donosti,1,1,Saturday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,31,1,January,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,yes,22.15,1,Winter,Winter,0,0,Donosti,1,1,Sunday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,23,1,January,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,85.19,1,Winter,Winter,0,0,Donosti,1,1,Monday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,10,2,January,Wednesday,4,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,72.65,1,Winter,Winter,0,0,Donosti,1,1,Sunday,cancelled,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,8,2,January,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,33.0,1,Winter,Winter,0,0,Donosti,1,1,Tuesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,8,1,January,Wednesday,7,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,yes,126.85,1,Winter,Winter,0,0,Donosti,1,1,Tuesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,2,1,January,Wednesday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,yes,19.27,0,Winter,Winter,0,0,Donosti,1,0,Monday,cancelled,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,1,1,January,Wednesday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,70.84,0,Winter,Winter,0,0,Donosti,1,0,Tuesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,0,1,January,Wednesday,1,0,telephone,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,yes,28.18,0,Winter,Winter,0,0,Donosti,1,0,Wednesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,0,1,January,Wednesday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,21.71,0,Winter,Winter,0,0,Donosti,1,0,Wednesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-04 15:00:00,0,2,January,Wednesday,4,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,190.01,0,Winter,Winter,0,0,Donosti,1,0,Wednesday,checked_out,2023-01-04,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,9","0,0","7,0",02:15,"14,8",14:30,19.0,"1,4","4,7",03:30,65.0,81.0,22:00,59.0,10:00,Donosti,ES-PV
2023-01-05 15:00:00,71,2,January,Thursday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,31.97,1,Winter,Autumn,1,0,Donosti,1,3,Wednesday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,14,3,January,Thursday,1,0,direct_channel,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,53.26,1,Winter,Winter,1,1,Donosti,1,1,Thursday,cancelled,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,14,3,January,Thursday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,51.07,1,Winter,Winter,1,1,Donosti,1,1,Thursday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,10,1,January,Thursday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,71.24,1,Winter,Winter,0,0,Donosti,1,1,Monday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,9,1,January,Thursday,2,0,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,2,no,28.91,1,Winter,Winter,0,0,Donosti,1,1,Tuesday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,3,1,January,Thursday,2,2,direct_channel,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,yes,46.55,0,Winter,Winter,0,0,Donosti,1,0,Monday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,2,3,January,Thursday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,yes,73.41,0,Winter,Winter,1,1,Donosti,1,0,Tuesday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,0,1,January,Thursday,3,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,59.5,0,Winter,Winter,0,0,Donosti,1,0,Thursday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,0,1,January,Thursday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,16.62,0,Winter,Winter,0,0,Donosti,1,0,Thursday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,-1,1,January,Thursday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,19.09,0,Winter,Winter,0,0,Donosti,1,0,Friday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-05 15:00:00,-1,1,January,Thursday,1,0,telephone,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,yes,2,no,19.09,0,Winter,Winter,0,0,Donosti,1,0,Friday,checked_out,2023-01-05,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"11,6","0,0","8,6",23:50,"14,5",12:45,8.0,"1,9","6,1",16:00,72.0,91.0,02:00,64.0,16:00,Donosti,ES-PV
2023-01-06 15:00:00,27,1,January,Friday,1,0,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,50.87,1,Winter,Winter,1,0,Donosti,1,1,Saturday,checked_out,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
2023-01-06 15:00:00,21,9,January,Friday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,120.64,1,Winter,Winter,1,1,Donosti,1,1,Friday,checked_out,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
2023-01-06 15:00:00,11,2,January,Friday,2,2,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,188.44,1,Winter,Winter,1,1,Donosti,1,1,Monday,checked_out,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
2023-01-06 15:00:00,8,12,January,Friday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,245.68,1,Winter,Winter,1,1,Donosti,1,1,Thursday,checked_out,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
2023-01-06 15:00:00,6,2,January,Friday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,36.73,1,Winter,Winter,1,1,Donosti,1,1,Saturday,checked_out,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
2023-01-06 15:00:00,6,14,January,Friday,1,0,channel_manager,Hostel bed,Koisi Hostel,hostel,Leisure Individual,Flexible,no,1,no,16.49,1,Winter,Winter,1,1,Donosti,1,1,Saturday,cancelled,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
2023-01-06 15:00:00,5,1,January,Friday,1,3,channel_manager,Hostel room,Koisi Hostel,hostel,Leisure Individual,Non Refundable,no,1,no,57.97,1,Winter,Winter,1,0,Donosti,1,0,Sunday,checked_out,2023-01-06,1024E,"DONOSTIA / SAN SEBASTIÁN, IGELDO",GIPUZKOA,250,"10,8","0,0","8,2",02:10,"13,4",13:50,18.0,"1,7","18,9",23:20,75.0,87.0,09:00,46.0,Varias,Donosti,ES-PV
