username,country,score,date_written,positive,negative,tags,hotel
Alicia,España,7.0,Escrito en 27 de junio de 2025,Limpieza,"Ruidoso. El personal del apartamento recoge la ropa sucia a las 12 de la noche arrastrando  unos carros que hacen  un ruido espantoso. Nos despertaron todas las nochesEl colchon  no era muy comodo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",ValenciaAbastos
Javier,España,9.0,Escrito en 23 de junio de 2025,"La estancia era agradable y limpia, amplia y cómoda.",El check in fue un poco complicado aunque nos ayudaron por teléfono.,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 3 noches', '•Enviado por móvil']",ValenciaAbastos
Sebastian,Argentina,7.0,Escrito en 10 de junio de 2025,La ubicación,Solicite en dos oportunidades las toallas porque éramos 5 personas y solo dejaron para tres.,"['•Viaje de ocio', '•Pareja', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Maria,España,9.0,Escrito en 1 de junio de 2025,"El apartamento estaba muy bien y el sitio tambien. Limpio, cama cómoda.  Al final por una noche me parece caro pero en comparación de otros este era el que estaba mejor de todos.",No me parece bien no poder entrar hasta las 15h y q luego tengas q dejarlo a las 11h. Podias entrar antes pero eran 15€ más,"['•Pareja', '•Apartamento de 1 dormitorio con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Nuria,España,9.0,Escrito en 22 de mayo de 2025,"El apartamento estaba muy limpio y bien ubicado, además te dejan un detalle y los productos de lavavajillas son individuales por alojamiento lo cual está muy bien. Además el personal es muy atento a cualquier problema que surja y responden rápido a las dudas.",Solo podría poner una pega y es que había un par de luces fundidas.,"['•Grupo de amigos', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Natividad,España,8.0,Escrito en 28 de abril de 2025,"La ubicación es muy buena, el barrio tranquilo y con comercios alrededor. El alojamiento está muy limpio y bien equipado. Las estancias son amplias y con mucha iluminación. Tuvieron el detalle de darnos un pack de bienvenida con patatas, cápsulas de café y agua.","Nos dejaron entrar a las 15.00h, sin embargo para salir fue a las 11.00h. Desde mi punto fueron exigentes en este punto, les dijimos de entrar sobre las 13.30 y nos dijeron que teníamos que pagar 15 euros más, lo que me pareció excesivo, teniendo en cuenta el precio que tenía el alojamiento. Las camas no eran muy cómodas. El kit de limpieza me pareció escaso, podrían incluir más pastillas del lavavajillas.","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Lucia,España,9.0,Escrito en 8 de abril de 2025,Sitio muy cerca del centro con todas las comodidades y todo el menaje necesario para una muy buena estancia,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Alicia,España,8.0,Escrito en 2 de abril de 2025,"Las habitaciones, todo nuevo","El sofá cama, éramos dos parejas y nos tocó dormir en un sofá cama muy incómodo","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Andrea,España,9.0,Escrito en 6 de marzo de 2025,"Cerca del centro de la ciudad, puedes caminar 15 min y estar en la plaza del Ayuntamiento.",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Cardoso,España,8.0,Escrito en 26 de agosto de 2023,"La atención al detalle, aunque no lo pedí me dejaron 2 cunas y la posibilidad de extender la estancia por 3 horas me vino bastante bien.","Para 2 noches de verano bien, de invierno puede que sea frio y oscuro.","['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Sara,España,8.0,Escrito en 20 de julio de 2023,El apartamento estaba muy bien equipado,Era un bajo,"['•Viaje de ocio', '•Grupo', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Martha,España,7.0,Escrito en 10 de julio de 2023,La ubicación y la limpieza. El precio bastante bueno para ser una reserva de último minuto.,"Que todo es online, a través de una plataforma, y que si necesitas consultar cualquier cosa hablas con un bot. En la oferta decía que se pagaba en el establecimiento, pero nos cargaron todo a la tarjeta que pusimos al reservar, no vino nadie a cobrarnos. Nos faltó un poco de contacto personal. El hecho que eramos varios, nos obligó a depender que cada uno metiera sus datos en la aplicación y hasta que no lo hiceran todos, no podías obtener la llave, un poco engorroso ese proceso, al igual que la reserva del parking que era extra pero sin embargo no nos dejaba generar código hasta pagarlo.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche']",ValenciaAbastos
Piedrahita,Estados Unidos,8.0,Escrito en 16 de junio de 2023,el apartamento muy cómodo y limpio,en los baños se levanta mucho olor a  alcantarillado había que cerrar las puertas de los baños para  no oler,"['•Viaje de ocio', '•Familia con niños pequeños', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Linda,España,8.0,Escrito en 6 de junio de 2023,Muy cómodo y decorado de muy buen gusto. Todo muy limpio y no nos faltaba nada en la cocina. Detalles para la perrita 👍,Sólo teníamos una llave digital entre los 4.....a lo mejor una explicación más de cómo usar el sistema de interfono...estamos tan acostumbrados a usar una llave normal o una tarjeta😬,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Jonathan,España,9.0,Escrito en 2 de junio de 2023,"La llegada fue bastante simple, el código que te envían por correo dos días antes y fuera. Tuvimos un problema con el código de acceso el segundo día aunque el servicio de Atencion al cliente nos lo resolvió bastante rápido. Viajamos con mascota y nos recibieron con una cama para el perro, dos cuencos para comida y agua y dos bolsas de chuches para el cachorro, todo magnífico. Volvería sin dudarlo","Ir a coche es complicado ya que aparcar es una odisea. Es una zona céntrica y el tráfico es horrible al igual que aparcar. Aunque de esto no tiene la culpa el alojamiento, volvería en trasporte, está bien comunicado.","['•Con una mascota', '•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Viviana,Argentina,8.0,Escrito en 6 de mayo de 2023,la ubicación,falto lavarropa,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",ValenciaAbastos
Albert,España,7.0,Escrito en 12 de abril de 2023,nuevos y limpios,poca ventilacions y ventanas,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",ValenciaAbastos
Ana,España,8.0,Escrito en 9 de abril de 2023,El detalle para la perrita,No ver personal,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Beatriz,España,9.0,Escrito en 1 de abril de 2023,"La accesibilidad al apartamento, te mandan un codigo y accedes sin tener que esperar a los dueños.
Está muy limpio y cuenta con todos los accesorios necesarios tanto de cocina como baño.","Hay que dejar el apartamento muy temprano, se debería ampliar el horario hasta las 12 o un poquito más si los huespedades lo necesitases. Las 11 es muy temprano.","['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Mayramoreira,España,8.0,Escrito en 21 de marzo de 2023,El barrio y la comodidad de acceso al apartamento.,Podría haber café y azúcar sin tener que pagarlos en un kit extra. Creo que vale la pena para mejor experiencia de cliente.,"['•Viaje de ocio', '•Pareja', '•Apartamento de 1 dormitorio con terraza', '•Estancia de 2 noches']",ValenciaAbastos
Gemma,España,9.0,Escrito en 20 de marzo de 2023,La ubicación era perfecta,,"['•Viaje de ocio', '•Persona que viaja sola', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",ValenciaAbastos
Jaime,España,8.0,Escrito en 19 de marzo de 2023,si mucho es ideal,,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Яна,España,9.0,Escrito en 21 de febrero de 2023,Me encantó q el estudio estaba súper limpio y cuidado. Tb la ubicación 😍,Nos dejaron muy poco jabón en la ducha. Se nos acabó en 2 días y no pudimos contactar a nadie para q nos lo resuelven ya q en la página no había esa opción.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 3 noches', '•Enviado por móvil']",ValenciaAbastos
Alexandra,España,7.0,Escrito en 18 de febrero de 2023,"Limpio, funcional, tal como descrito, fácilmente accesible.",No iba el agua caliente.,"['•Viaje de negocios', '•Persona que viaja sola', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Cecilia,España,8.0,Escrito en 16 de febrero de 2023,"Para lo que buscábamos, todo bien","El televisor en un lateral de la cama. Muy incómodo de mirar, era uno de los estudios, supongo que en otros espacios puede ser diferente 
La falta de cualquier cajón o mesilla para poder dejar algún efecto personal","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Melvin,España,9.0,Escrito en 8 de febrero de 2023,"Instalaciones muy cómodas, limpias y acogedoras, muy buena ubicación.",Que un momento no me cogia el pin de acceso y me lo tuvieron que cambiar,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Margarita,España,9.0,Escrito en 24 de enero de 2023,"La ubicación es excelente, bien comunicado y se llega dando un paseo al centro. La decoración del apartamento y la luz natural que entra por los ventanales .lo hace muy agradable.",Esperaba que hubiera 2 camas en una de las habitaciones para que mis hijas durmieran juntas. Una durmió en el sofá.,"['•Viaje de ocio', '•Grupo de amigos', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Nurihache,España,7.0,Escrito en 22 de enero de 2023,La cama era muy cómoda y el cuarto de baño muy amplio,No funcionaba el sistema de apertura de la puerta principal y teníamos que llamar por teléfono cada vez que queríamos entrar  para que nos abrieran la puerta.,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Juana,España,7.0,Escrito en 16 de enero de 2023,ubicación,el sofá cama incomodo,"['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Beatriz,España,7.0,Escrito en 2 de enero de 2023,estaba nuevo y muy limpio,"que te dejen una cafetera de cápsulas y no lo avisen, nosotros llevábamos un paquete de café y no pudimos tomar café. además poner una TV en por lo menos una de las habitaciones no estaría mal","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Alexandra,España,7.0,Escrito en 1 de enero de 2023,Buena localización.Relativamente fácil aparcar en la calle . Bien equipado y cómodo. La cocina y los utensilios de la cocina muy limpios y relucientes.,"Nos faltó AGUA CALIENTE para las duchas. Era apartamento para 6 personas pero no había agua caliente para todos.....es un incordio!
La tapiceria de los sillones y del sofá ya manchada y desgastada.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Alicia,España,9.0,Escrito en 27 de diciembre de 2022,"Ubicación, limpieza, disponibilidad","Falta un poco de calidez
Sería mejor dos camas que cama nido en el segundo dormitorio.","['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Lena,España,1.0,Escrito en 15 de diciembre de 2025,Nada.,"Voici une traduction fidèle, claire et naturelle en espagnol :
La peor experiencia de mi vida.
Una habitación que no correspondía en absoluto a la que había elegido. Cuando intenté explicarlo, no hicieron ningún esfuerzo por resolver el problema y simplemente me dijeron que era así.
Las habitaciones que eliges no tienen nada que ver con las que te asignan.
Además, había un olor horrible que impregnaba toda la habitación. Las paredes estaban llenas de manchas de no sé qué.
La mañana de la salida pagué 15 € por el late check-out. Cinco minutos después vi en mis correos que había sido rechazado, pero no se efectuó ningún reembolso, por lo que tuvimos que abandonar el alojamiento a las 11:00 (hora normal), a pesar de haber pagado esos 15 € adicionales.
Experiencia horrible, lugar a evitar.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Luis,España,10.0,Escrito en 28 de noviembre de 2025,"Excelente en todo, probablemente me hospedaré nuevamente cada vez que lo necesite!",,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Miriam,España,10.0,Escrito en 30 de junio de 2024,"Inmueble bonito y moderno, comodo","Faltaban espejos, ibamos un grupo de 6 personas y una cama de matrimonio en el colchon tenia un hueco y era incomodo a la hora de dormir","['•Viaje de ocio', '•Grupo', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches', '•Enviado por móvil']",ValenciaAbastos
Sonia,España,1.0,Escrito en 20 de junio de 2024,,"Absolutamente NADA!!!..el apartamento en el que nos instalaron no sé correspondía con ninguna de las fotos que se muestran en Booking. Es engañosa la forma de alquiler, suponía haber alquilado un apartamento de 2 habitaciones y nos instalaron en un estudio que, por supuesto, no sale en ninguna de las fotos de publicidad, si lo hubiese visto desde luego no lo hubiera alquilado. Reclamamos y nadie se responsabilizó por lo que decidimos irnos. También reclamos que nos reembolsaran parte de lo abonado y tampoco lo gestionaron.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Aguiar,España,10.0,Escrito en 17 de junio de 2024,"La habitación muy cómoda y muy limpia!
Muy cerca de todo en Valencia.
Colchón super confortable, la mini cocina es estupenda si quieres comer algo rápido y salir.
Los detalles de ambientador en el baño, botellas de agua, las papas y las cápsulas de café de bienvenida sin duda marcan la diferencia!
Volveremos seguro!!!",No hay quejas!,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Ferran,España,6.0,Escrito en 31 de mayo de 2024,,En la reserva decía que era un apartamento con terraza y en nuestro caso había un balcon de una habitación trasera. En las fotos de booking unicamente se observaba una unica foto de una terraza que daba a suponer que era esa y resulta ser que no.,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con terraza', '•Estancia de 2 noches']",ValenciaAbastos
Carla,España,2.0,Escrito en 30 de mayo de 2024,Nada,No se correspondía a la foto anunciada. Habían manchas de regla en la cama.En ningún momento se dice que hay que pagar extra por una llave .Caro y malo en definitiva,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 1 noche', '•Enviado por móvil']",ValenciaAbastos
Ceballos,Argentina,6.0,Escrito en 25 de mayo de 2024,"Buenas ubicación, lindo y seguro el barrio",El colchón estaba muy vencido y usado. Pedí el cambio pero no tuve respuesta,"['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 5 noches', '•Enviado por móvil']",ValenciaAbastos
Yesika,España,4.0,Escrito en 21 de mayo de 2024,El personal era rápido ayudando y contestando a las dudas.,"No era un apartamento, era una habitación  con una mini cocina, lo q daba al exterior era la puerta y una mini ventana que estaba pegada a la puerta y tanto la puerta como la ventana dan a un patio interior. Las fotos no se corresponden con el apartamento que me tocó. No había limpieza supongo que tendría que pedirla no lo sé, el cambio de toallas tuve que solicitarlo.","['•Viaje de ocio', '•Pareja', '•Estudio', '•Estancia de 4 noches', '•Enviado por móvil']",ValenciaAbastos
Araceli,España,10.0,Escrito en 19 de mayo de 2024,"Ubicación y limpieza, muy cómodo y amplio el apartamento, muy atentos y siempre al pendiente. La entrada con el móvil muy cómodo, seguro repetiremos en nuestra próxima visita a Valencia. Calidad precio muy buena",,"['•Viaje de ocio', '•Familia con niños pequeños', '•Apartamento de 2 dormitorios con balcón', '•Estancia de 5 noches']",ValenciaAbastos
